UNIPROT_AC	name	ENSEMBL_ID	GENE_NAME	DO_IDs
Q63734	KCNC4	ENSRNOG00000060988	Kcnc4	DOID:10652|DOID:11446|DOID:1824
Q63744	RHG07	ENSRNOG00000010780	Dlc1	DOID:9256
Q63746	IKBA	ENSRNOG00000007390	Nfkbia	DOID:0060071|DOID:10283|DOID:10763|DOID:11446|DOID:12351|DOID:12894|DOID:1324|DOID:14793|DOID:1909|DOID:2526|DOID:289|DOID:3310|DOID:3525|DOID:4029|DOID:5844|DOID:854|DOID:8567|DOID:9538|DOID:9588|DOID:9675
Q63754	SYUB	ENSRNOG00000018039	Sncb	DOID:10652|DOID:11870|DOID:12217|DOID:13141|DOID:14330|DOID:3981|DOID:8761
Q63764	AZIN1	ENSRNOG00000005333	Azin1	DOID:11339|DOID:3748|DOID:5082|DOID:684
Q63767	BCAR1	ENSRNOG00000019253	Bcar1	DOID:1612|DOID:3007
Q63768	CRK	ENSRNOG00000025792	Crk	DOID:90
Q63772	GAS6	ENSRNOG00000018233	Gas6	DOID:2921
Q63787	P85A	ENSRNOG00000018903	Pik3r1	DOID:0111454|DOID:0111949|DOID:10283|DOID:10652|DOID:10762|DOID:10763|DOID:1380|DOID:14179|DOID:2583|DOID:2870|DOID:2871|DOID:3910|DOID:4450|DOID:5409|DOID:7305|DOID:9256|DOID:9352|DOID:9970
Q63788	P85B	ENSRNOG00000019228	Pik3r2	DOID:10283|DOID:219|DOID:3498
Q63789	P55G	ENSRNOG00000000145	Pik3r3	DOID:234|DOID:3070
Q63803	GNAS1	ENSRNOG00000047374	Gnas	DOID:0080053|DOID:0080222|DOID:0080322|DOID:0111535|DOID:0111623|DOID:0112010|DOID:10652|DOID:10763|DOID:1793|DOID:1858|DOID:4183|DOID:4184|DOID:4947|DOID:5419|DOID:9970
Q63810	CANB1	ENSMUSG00000033953	Ppp3r1	DOID:10652|DOID:12930|DOID:5419
Q63844	MK03	ENSMUSG00000063065	Mapk3	DOID:0050861|DOID:10808|DOID:234|DOID:2870|DOID:2871|DOID:3525|DOID:3587|DOID:5199|DOID:5419|DOID:6432|DOID:9352|DOID:9970
Q63850	NUP62	ENSMUSG00000109511	Nup62	DOID:12236|DOID:4751
Q63862	MYH11	ENSRNOG00000057880	Myh11	DOID:0060651|DOID:13832|DOID:14004|DOID:7693
Q63870	CO7A1	ENSMUSG00000025650	Col7a1	DOID:0060642|DOID:0080086|DOID:0080224|DOID:0111345|DOID:0111347|DOID:4959
Q63886	UD11	ENSMUSG00000089960	Ugt1a1	DOID:10211|DOID:11151|DOID:1380|DOID:1612|DOID:2043|DOID:2394|DOID:2739|DOID:2741|DOID:3803|DOID:3908|DOID:7998|DOID:8692|DOID:8778|DOID:9352|DOID:9744
Q63910	Q63910	ENSRNOG00000045989	Hba-a3	DOID:0110031|DOID:0111363|DOID:0111631|DOID:1099
Q63921	PGH1	ENSRNOG00000007415	Ptgs1	DOID:0080322|DOID:10591|DOID:10652|DOID:11949|DOID:13413|DOID:1591|DOID:1612|DOID:1686|DOID:2316|DOID:2394|DOID:2871|DOID:2893|DOID:3068|DOID:3071|DOID:3312|DOID:4450|DOID:4914|DOID:8577
Q63932	MP2K2	ENSMUSG00000035027	Map2k2	DOID:0111463|DOID:1612|DOID:3068|DOID:4906
Q63943	MEF2D	ENSMUSG00000001419	Mef2d	DOID:0060041|DOID:1059
Q63945	SET	ENSRNOG00000034241	Set	DOID:0060307
Q63953	Q63953	ENSMUSG00000022965	Ifngr2	DOID:0111995|DOID:9744
Q63955	PO4F3	ENSMUSG00000024497	Pou4f3	DOID:0110546|DOID:0110578
Q63959	KCNC3	ENSMUSG00000062785	Kcnc3	DOID:0050963
Q63961	EGLN	ENSMUSG00000026814	Eng	DOID:0060688|DOID:10283|DOID:1037|DOID:10591|DOID:10941|DOID:11294|DOID:12466|DOID:1270|DOID:1612|DOID:3393|DOID:4467|DOID:8947|DOID:9538|DOID:9952
Q63ZW6	Q63ZW6	ENSMUSG00000031274	Col4a5	DOID:0110034|DOID:10983|DOID:423|DOID:854
Q63ZY3	KANK2	ENSG00000197256	KANK2	DOID:0080272|MONDO:0014492
Q63ZY8	Q63ZY8	ENSRNOG00000053231	Chchd10	DOID:0060214
Q64010	CRK	ENSMUSG00000017776	Crk	DOID:90
Q64018	GLRA1	ENSMUSG00000000263	Glra1	DOID:0060695|DOID:0060696
Q64028	PHC1	ENSMUSG00000040669	Phc1	DOID:0070287|DOID:12930|DOID:162|DOID:6419
Q64057	AL7A1	ENSRNOG00000014645	Aldh7a1	DOID:0080768|DOID:1826
Q64092	TFE3	ENSMUSG00000000134	Tfe3	DOID:3211|DOID:4450
Q640N1	AEBP1	ENSMUSG00000020473	Aebp1	DOID:0080732
Q640N2	AR13B	ENSMUSG00000022911	Arl13b	DOID:0111003
Q640R3	HECAM	ENSMUSG00000046240	Hepacam	DOID:0080315|DOID:0080317|DOID:0080318
Q64105	SPRE	ENSMUSG00000033735	Spr	DOID:0111168|DOID:14330|DOID:543
Q64121	PRLHR	ENSRNOG00000009922	Prlhr	DOID:10763|DOID:9970
Q64122	MYL9	ENSRNOG00000020246	Myl9	DOID:0080326
Q64131	RUNX3	ENSMUSG00000070691	Runx3	DOID:0050589|DOID:11054|DOID:1612|DOID:1793|DOID:2152|DOID:2394|DOID:2841|DOID:2871|DOID:3008|DOID:3969|DOID:4947|DOID:8719
Q64133	AOFA	ENSMUSG00000025037	Maoa	DOID:0060041|DOID:0060693|DOID:10652|DOID:1574|DOID:594
Q64143	P55G	ENSMUSG00000028698	Pik3r3	DOID:234|DOID:3070
Q64159	CD3G	ENSRNOG00000015945	Cd3g	DOID:0111973
Q64191	ASPG	ENSMUSG00000031521	Aga	DOID:0050461|DOID:3211
Q64194	LICH	ENSRNOG00000019077	Lipa	DOID:0080217|DOID:14497|DOID:14502
Q641K1	CBPC1	ENSMUSG00000021557	Agtpbp1	DOID:10584
Q641W2	MYG1	ENSRNOG00000013343	Myg1	DOID:12306
Q641W9	ACL7A	ENSRNOG00000016641	Actl7a	DOID:12336|DOID:4006
Q641X3	HEXA	ENSRNOG00000010252	Hexa	DOID:3320
Q641Y0	OST48	ENSRNOG00000015079	Ddost	DOID:0080569
Q641Y2	NDUS2	ENSRNOG00000038372	Ndufs2	DOID:0060536|DOID:11984|DOID:2377|DOID:3652|DOID:655
Q641Y5	ATG7	ENSRNOG00000007486	Atg7	DOID:0050908|DOID:10763|DOID:1289|DOID:14330|DOID:3070|DOID:5844|DOID:607|DOID:9074
Q641Y9	DALD3	ENSRNOG00000020159	Dalrd3	DOID:0050709
Q641Z4	CDK9	ENSRNOG00000022586	Cdk9	DOID:6000
Q641Z6	EHD1	ENSRNOG00000043503	Ehd1	DOID:9970
Q641Z9	Q641Z9	ENSRNOG00000003163	Sdhc	DOID:0050773|DOID:0080533|DOID:3652|DOID:9253
Q64201	OTX2	ENSRNOG00000056186	Otx2	DOID:0111806|DOID:9410
Q64205	DLX3	ENSMUSG00000001510	Dlx3	DOID:0110053|DOID:0111565
Q64213	SF01	ENSMUSG00000024949	Sf1	DOID:326
Q64230	MEP1A	ENSRNOG00000011022	Mep1a	DOID:10283
Q64232	TECR	ENSRNOG00000021808	Tecr	DOID:0050889|DOID:0060308
Q64237	DOPO	ENSMUSG00000000889	Dbh	DOID:0090145|DOID:10024|DOID:10762|DOID:10763|DOID:1094|DOID:14330|DOID:1574|DOID:1596|DOID:2316
Q64240	AMBP	ENSRNOG00000006889	Ambp	DOID:0080652|DOID:1074|DOID:11394|DOID:11400|DOID:2841|DOID:3021
Q64244	CD38	ENSRNOG00000003069	Cd38	DOID:9352|DOID:9744
Q64259	VHL	ENSRNOG00000010258	Vhl	DOID:0050771|DOID:0060474|DOID:10763|DOID:11054|DOID:14175|DOID:1793|DOID:2154|DOID:3587|DOID:4450|DOID:8432|DOID:9007
Q64261	CDK6	ENSMUSG00000040274	Cdk6	DOID:0050902|DOID:0070284|DOID:162|DOID:3068|DOID:3070|DOID:3587|DOID:3908|DOID:3910|DOID:4074|DOID:7698
Q64264	5HT1A	ENSMUSG00000021721	Htr1a	DOID:10652|DOID:14320|DOID:14330|DOID:1596|DOID:2030|DOID:594
Q64267	XPA	ENSMUSG00000028329	Xpa	DOID:0050427|DOID:0110843
Q64268	HEP2	ENSRNOG00000001865	Serpind1	DOID:0050117|DOID:0050831|DOID:0111901
Q64270	EI2BA	ENSRNOG00000001039	Eif2b1	DOID:0060868
Q64273	KCNJ2	ENSRNOG00000004720	Kcnj2	DOID:0050434|DOID:0050650|DOID:0050793|DOID:0060224|DOID:1029|DOID:5844
Q64285	CEL	ENSMUSG00000026818	Cel	DOID:0060041|DOID:0111105|DOID:3153|DOID:9352|DOID:9744
Q64287	IRF4	ENSMUSG00000021356	Irf4	DOID:0050744|DOID:0050745|DOID:0050749|DOID:0050873|DOID:0060901|DOID:1040|DOID:1240|DOID:12930|DOID:3525|DOID:9538|DOID:9952
Q64289	NDF1	ENSRNOG00000005609	Neurod1	DOID:0110746|DOID:0111104|DOID:10603|DOID:4195|DOID:9352|DOID:9744|DOID:9970
Q64291	K1C12	ENSMUSG00000020912	Krt12	DOID:0080670|DOID:2566
Q64294	PDPN	ENSRNOG00000014961	Pdpn	DOID:11394|DOID:12215|DOID:2527|DOID:3068|DOID:3304|DOID:3744|DOID:4440|DOID:4450|DOID:8719|DOID:874
Q64299	CCN3	NA	Ccn3	DOID:10591
Q642A2	ATRAP	ENSRNOG00000008619	Agtrap	DOID:10763
Q642B0	Q642B0	ENSRNOG00000002413	Gpc4	DOID:0111842
Q642B1	Q642B1	ENSRNOG00000000549	Tspyl1	DOID:14447|DOID:9007
Q642B8	Q642B8	ENSRNOG00000020140	Pigq	DOID:0050709
Q642G4	PEX14	ENSRNOG00000013498	Pex14	DOID:0080487
Q64303	PAK2	ENSRNOG00000001747	Pak2	DOID:0060074|DOID:5199
Q64305	PTF1A	ENSRNOG00000016902	Ptf1a	DOID:0050877
Q64315	Q64315	ENSRNOG00000000521	Cdkn1a	DOID:0050865|DOID:0050866|DOID:0060071|DOID:0060074|DOID:0060224|DOID:10283|DOID:1070|DOID:1073|DOID:10964|DOID:10966|DOID:11335|DOID:11555|DOID:12236|DOID:12689|DOID:1749|DOID:1909|DOID:2615|DOID:2876|DOID:3070|DOID:3114|DOID:3179|DOID:3587|DOID:4448|DOID:4905|DOID:5517|DOID:5759|DOID:6255|DOID:6432|DOID:684|DOID:7910|DOID:8577|DOID:8893|DOID:898|DOID:8991|DOID:9074|DOID:916|DOID:9206|DOID:9282|DOID:9655
Q64318	ZEB1	ENSMUSG00000024238	Zeb1	DOID:0110857|DOID:11555|DOID:321
Q64319	SLC31	ENSRNOG00000007006	Slc3a1	DOID:9266
Q64323	PIGA	ENSMUSG00000031381	Piga	DOID:0060284|DOID:0060713|DOID:0080139
Q64324	STXB2	ENSMUSG00000004626	Stxbp2	DOID:0110925
Q64326	ACTHR	ENSMUSG00000045569	Mc2r	DOID:0050562|DOID:0080621|DOID:14115
Q64331	MYO6	ENSMUSG00000033577	Myo6	DOID:0110495|DOID:0110552|DOID:10003|DOID:10283|DOID:10763|DOID:2394
Q64332	SYN2	ENSMUSG00000009394	Syn2	DOID:0060041|DOID:1826|DOID:5419
Q64336	TBR1	ENSMUSG00000035033	Tbr1	DOID:0060041|DOID:12849
Q64337	SQSTM	ENSMUSG00000015837	Sqstm1	DOID:0080718|DOID:0110068|DOID:10763|DOID:1686|DOID:5408
Q64339	ISG15	ENSMUSG00000035692	Isg15	DOID:0111934
Q64346	DUS6	ENSRNOG00000023896	Dusp6	DOID:0090090|DOID:11832|DOID:1612|DOID:2316|DOID:4989
Q64347	CLCN1	ENSMUSG00000029862	Clcn1	DOID:2106
Q64349	MAL	ENSRNOG00000015445	Mal	DOID:10581
Q64350	EI2BE	ENSRNOG00000038160	Eif2b5	DOID:0060868
Q64355	EFS	ENSMUSG00000022203	Efs	DOID:8778
Q64364	ARF	ENSMUSG00000044303	Cdkn2a	DOID:0050908|DOID:0060061|DOID:0060071|DOID:0080630|DOID:0111511|DOID:10041|DOID:10283|DOID:10763|DOID:11054|DOID:1240|DOID:1380|DOID:1612|DOID:1793|DOID:1909|DOID:1967|DOID:2154|DOID:2671|DOID:2999|DOID:3008|DOID:3068|DOID:3070|DOID:3192|DOID:3247|DOID:3304|DOID:4074|DOID:4450|DOID:4488|DOID:4905|DOID:4947|DOID:5520|DOID:5603|DOID:6171|DOID:684|DOID:6846|DOID:769|DOID:8398|DOID:8552|DOID:8719|DOID:8923|DOID:8991|DOID:9119|DOID:9538|DOID:9952|DOID:9970
Q64373	B2CL1	ENSMUSG00000007659	Bcl2l1	DOID:0050861|DOID:10286|DOID:1037|DOID:10652|DOID:10808|DOID:11054|DOID:127|DOID:12930|DOID:1380|DOID:13955|DOID:1596|DOID:1612|DOID:1793|DOID:1824|DOID:1875|DOID:1909|DOID:2154|DOID:2316|DOID:2671|DOID:289|DOID:3021|DOID:3083|DOID:332|DOID:3459|DOID:4362|DOID:4450|DOID:5844|DOID:6432|DOID:74|DOID:8552|DOID:8997|DOID:9119|DOID:9282|DOID:9952
Q64374	RGN	ENSMUSG00000023070	Rgn	DOID:1168|DOID:684
Q64378	FKBP5	ENSMUSG00000024222	Fkbp5	DOID:1470
Q64428	ECHA	ENSRNOG00000024629	Hadha	DOID:0080208|DOID:0111277|DOID:10652|DOID:3146|DOID:9452
Q64429	CP1B1	ENSMUSG00000024087	Cyp1b1	DOID:0060673|DOID:0080611|DOID:1070|DOID:11054|DOID:11211|DOID:11212|DOID:1612|DOID:3458|DOID:3748|DOID:3907
Q64430	ATP7A	ENSMUSG00000033792	Atp7a	DOID:0111196|DOID:0111272|DOID:10652|DOID:11758|DOID:12377|DOID:1838|DOID:3144|DOID:3627|DOID:3827|DOID:8398|DOID:893|DOID:896
Q64437	ADH7	ENSMUSG00000055301	Adh7	DOID:14330
Q64438	ANG2	ENSMUSG00000047894	Ang2	DOID:0050589|DOID:0060074|DOID:0060200|DOID:10283|DOID:10652|DOID:11054|DOID:1380|DOID:13922|DOID:14330|DOID:1793|DOID:2394|DOID:2841|DOID:289|DOID:3083|DOID:332|DOID:3526|DOID:4085|DOID:4362|DOID:4450|DOID:4483|DOID:5844|DOID:7148|DOID:8947
Q64441	CP24A	ENSMUSG00000038567	Cyp24a1	DOID:12678
Q64442	DHSO	ENSMUSG00000027227	Sord	DOID:83|DOID:9743
Q64444	CAH4	NA	Ca4	DOID:0110404|DOID:10584
Q64445	COX8A	ENSMUSG00000035885	Cox8a	DOID:3762
Q64446	ATP7B	ENSMUSG00000006567	Atp7b	DOID:12377|DOID:1838|DOID:3459|DOID:893|DOID:896
Q64448	CXA3	ENSMUSG00000048582	Gja3	DOID:0110253|DOID:83
Q64455	PTPRJ	ENSMUSG00000025314	Ptprj	DOID:9256
Q64458	CP2CT	ENSMUSG00000003053	Cyp2c29	DOID:0080665|DOID:10763|DOID:10923|DOID:11054|DOID:13922|DOID:4195|DOID:9351|DOID:9352|DOID:9538|DOID:9993
Q64459	CP3AB	ENSMUSG00000056035	Cyp3a11	DOID:0080630|DOID:10825|DOID:13580|DOID:1596|DOID:2030|DOID:783|DOID:8552|DOID:9952
Q64464	CP3AD	ENSMUSG00000029727	Cyp3a13	DOID:0080630|DOID:10825|DOID:8552|DOID:9952
Q64467	G3PT	ENSMUSG00000061099	Gapdhs	DOID:10652
Q64471	GSTT1	ENSMUSG00000001663	Gstt1	DOID:9744|DOID:9970
Q64481	CP3AG	ENSMUSG00000038656	Cyp3a16	DOID:0080630|DOID:10825|DOID:13580|DOID:2030|DOID:783|DOID:8552|DOID:9952
Q64505	CP7A1	ENSMUSG00000028240	Cyp7a1	DOID:0080547|DOID:12351|DOID:13580|DOID:13619
Q64511	TOP2B	ENSMUSG00000017485	Top2b	DOID:162
Q64519	SDC3	ENSMUSG00000025743	Sdc3	DOID:9970
Q64520	KGUA	ENSMUSG00000020444	Guk1	DOID:162
Q64521	GPDM	ENSMUSG00000026827	Gpd2	DOID:9352
Q64535	ATP7B	ENSRNOG00000012878	Atp7b	DOID:12377|DOID:1838|DOID:3459|DOID:893|DOID:896
Q64541	AT1A4	ENSRNOG00000032378	Atp1a4	DOID:0060178
Q64542	AT2B4	ENSRNOG00000003031	Atp2b4	DOID:0050429|DOID:543
Q64548	RTN1	ENSRNOG00000004794	Rtn1	DOID:2476
Q64550	UD11	NA	Ugt1a1	DOID:10211|DOID:11151|DOID:1380|DOID:1612|DOID:2043|DOID:2394|DOID:2739|DOID:2741|DOID:3803|DOID:3908|DOID:7998|DOID:8692|DOID:8778|DOID:9352|DOID:9744
Q64562	CP21A	NA	Cyp21	DOID:0050811
Q64566	AT2C1	ENSRNOG00000013305	Atp2c1	DOID:0050429
Q64568	AT2B3	ENSRNOG00000061304	Atp2b3	DOID:0050429|DOID:0111829
Q64578	AT2A1	NA	Atp2a1	DOID:0050692|DOID:114|DOID:9352
Q64583	CP2BF	ENSRNOG00000020801	Cyp2b15	DOID:9119
Q64595	KGP2	ENSRNOG00000002361	Prkg2	DOID:0060340|DOID:1826
Q64604	PTPRF	ENSRNOG00000019977	Ptprf	DOID:14227|DOID:2018|DOID:9970
Q64605	PTPRS	ENSRNOG00000047247	Ptprs	DOID:14227
Q64610	ENPP2	ENSRNOG00000004089	Enpp2	DOID:13207
Q64617	KPCL	ENSRNOG00000004873	Prkch	DOID:1574|DOID:3526
Q64623	DUS1	ENSRNOG00000003977	Dusp1	DOID:0050850|DOID:10283|DOID:10762|DOID:10763|DOID:11054|DOID:11832|DOID:12858|DOID:1470|DOID:1612|DOID:1749|DOID:224|DOID:4001|DOID:4780|DOID:4989|DOID:8893|DOID:9744
Q64625	GPX6	ENSRNOG00000060749	Gpx6	DOID:12858
Q64632	ITB4	ENSRNOG00000005580	Itgb4	DOID:0060733|DOID:0060738|DOID:0080510
Q64640	ADK	ENSRNOG00000012325	Adk	DOID:0111038|DOID:3328|DOID:3454|DOID:9452
Q64649	KPB1	ENSRNOG00000003063	Phka1	DOID:0111040|DOID:1459|DOID:2747
Q64666	SNAT	ENSRNOG00000011182	Aanat	DOID:0050628|DOID:9352
Q64669	NQO1	ENSMUSG00000003849	Nqo1	DOID:0050685|DOID:0080208|DOID:10763|DOID:10976|DOID:11054|DOID:11832|DOID:1240|DOID:1289|DOID:13580|DOID:14654|DOID:1596|DOID:1612|DOID:1824|DOID:219|DOID:224|DOID:2841|DOID:3021|DOID:3083|DOID:3525|DOID:3908|DOID:3996|DOID:4448|DOID:5082|DOID:5199|DOID:784|DOID:850|DOID:8552|DOID:9119|DOID:916|DOID:9452|DOID:9538|DOID:9675|DOID:9952
Q64678	CP1B1	ENSRNOG00000040287	Cyp1b1	DOID:0060673|DOID:0080611|DOID:1070|DOID:11054|DOID:11211|DOID:11212|DOID:1612|DOID:3458|DOID:3748|DOID:3907
Q64680	CP2D4	ENSRNOG00000032261	Cyp2d4	DOID:2048|DOID:2841|DOID:4483|DOID:9119|DOID:9952
Q64685	SIAT1	ENSMUSG00000022885	St6gal1	DOID:1574|DOID:3070
Q64691	CAN3	ENSMUSG00000079110	Capn3	DOID:0110273|DOID:0110275|DOID:11723|DOID:2476|DOID:684|DOID:9884
Q64695	EPCR	ENSMUSG00000027611	Procr	DOID:13001|DOID:3021
Q64700	RBL2	ENSMUSG00000031666	Rbl2	DOID:162
Q64701	RBL1	ENSMUSG00000027641	Rbl1	DOID:162
Q64702	PLK4	ENSMUSG00000025758	Plk4	DOID:0060340|DOID:0080106|DOID:219|DOID:3007|DOID:684
Q64709	HLF	ENSRNOG00000002456	Hlf	DOID:9952
Q64716	INSRR	ENSRNOG00000057702	Insrr	DOID:0050741|DOID:14330|DOID:535|DOID:9352
Q64725	KSYK	ENSRNOG00000012160	Syk	DOID:4780
Q64727	VINC	ENSMUSG00000021823	Vcl	DOID:0110321|DOID:0110446|DOID:11984|DOID:12930
Q64729	TGFR1	ENSMUSG00000007613	Tgfbr1	DOID:0050466|DOID:0070235|DOID:11054|DOID:127|DOID:2256|DOID:3883|DOID:418|DOID:557|DOID:5585|DOID:5844|DOID:6432|DOID:8398
Q64735	CR1L	ENSMUSG00000016481	Cr1l	DOID:12365
Q64737	PUR2	ENSMUSG00000022962	Gart	DOID:14250
Q658P3	STEA3	ENSG00000115107	STEAP3	DOID:0050642
Q65CL1	CTNA3	ENSMUSG00000060843	Ctnna3	DOID:0110084
Q65Z14	OSMR	ENSRNOG00000033192	Osmr	DOID:0050639
Q66GS9	CP135	ENSG00000174799	CEP135	DOID:0070282
Q66H11	Q66H11	ENSRNOG00000031013	RGD1306195	DOID:9744
Q66H12	NAGAB	ENSRNOG00000008064	Naga	DOID:14499|DOID:2367|DOID:479
Q66H56	TTI2	ENSRNOG00000023494	Tti2	DOID:0060308
Q66H59	NPL	ENSRNOG00000002775	Npl	DOID:423
Q66H61	SYQ	NA	Qars1	DOID:11446
Q66H62	CYLD	ENSRNOG00000014048	Cyld	DOID:0050693
Q66H63	GDAP2	ENSRNOG00000019754	Gdap2	DOID:0111616
Q66H70	IL33	ENSRNOG00000016456	Il33	DOID:10652
Q66H79	Q66H79	ENSRNOG00000010303	Trim32	DOID:0110133|DOID:0110282|DOID:1935|DOID:9884
Q66H84	MAPK3	ENSRNOG00000014832	Mapkapk3	DOID:0060865
Q66H89	CEP83	ENSRNOG00000007859	Cep83	DOID:0111125
Q66H90	Q66H90	ENSRNOG00000015816	Bbs7	DOID:0110129|DOID:1935
Q66H95	DIRC2	NA	Slc49a4	DOID:4450
Q66HA2	CR3L1	ENSRNOG00000005413	Creb3l1	DOID:0110345
Q66HA5	C2D1A	ENSRNOG00000006747	Cc2d1a	DOID:0060308|DOID:1059
Q66HA7	Q66HA7	ENSRNOG00000014647	Cbfb	DOID:9119
Q66HB1	Q66HB1	ENSRNOG00000001489	Tbp	DOID:0050847|DOID:0050967|DOID:0060892|DOID:10652|DOID:12858|DOID:1289|DOID:5419|DOID:9744
Q66HB3	IFT80	ENSRNOG00000009808	Ift80	DOID:0110086|DOID:0110087
Q66HB8	Q66HB8	ENSRNOG00000024104	Mbd1	DOID:11832|DOID:1324|DOID:224
Q66HC2	Q66HC2	ENSRNOG00000026517	Vrk3	DOID:0060041
Q66HC3	CI072	NA	NA	DOID:0060213|DOID:332|DOID:417
Q66HC5	NUP93	ENSRNOG00000018564	Nup93	DOID:0080387
Q66HC9	DNAI2	ENSRNOG00000024523	Dnai2	DOID:0050144|DOID:0110622|DOID:10003|DOID:9562
Q66HD3	NASP	ENSRNOG00000016454	Nasp	DOID:2394
Q66HF1	NDUS1	ENSRNOG00000011849	Ndufs1	DOID:0060536|DOID:655|DOID:700
Q66HF8	AL1B1	ENSRNOG00000011497	Aldh1b1	DOID:9970
Q66HG0	RNF13	ENSRNOG00000029209	Rnf13	DOID:0050709
Q66HG3	CNDP1	ENSRNOG00000027739	Cndp1	DOID:2921
Q66HG4	GALM	ENSRNOG00000007023	Galm	DOID:9870
Q66HG5	TM9S2	ENSRNOG00000012751	Tm9sf2	DOID:9952
Q66HG7	DDX59	ENSRNOG00000042451	Ddx59	DOID:0060375
Q66HH2	EMP2	ENSRNOG00000002664	Emp2	DOID:0080386|DOID:3891
Q66HH3	LYL1	ENSRNOG00000002950	Lyl1	DOID:5603
Q66HS7	PDLI3	ENSRNOG00000012658	Pdlim3	DOID:0050431
Q66JQ7	KNL1	ENSMUSG00000027326	Knl1	DOID:0070291|DOID:0070296
Q66JT7	COQ2	ENSMUSG00000029319	Coq2	DOID:0050730|DOID:0070238|DOID:10603|DOID:1184|DOID:4752
Q66K08	CILP1	ENSMUSG00000042254	Cilp	DOID:8398
Q66T02	PKHG5	ENSMUSG00000039713	Plekhg5	DOID:0110198|DOID:0111213
Q673L6	TERT	ENSRNOG00000025327	Tert	DOID:0050156|DOID:0050908|DOID:0060074|DOID:0070016|DOID:10283|DOID:11054|DOID:12241|DOID:12449|DOID:1883|DOID:1884|DOID:1909|DOID:1967|DOID:2154|DOID:224|DOID:2671|DOID:3307|DOID:4450|DOID:5016|DOID:6432|DOID:684|DOID:6846|DOID:784|DOID:8552|DOID:8991|DOID:9119|DOID:9513|DOID:9538|DOID:9952
Q673U1	HS3S2	ENSMUSG00000046321	Hs3st2	DOID:1324|DOID:1793|DOID:219
Q673W2	Q673W2	ENSMUSG00000057439	Kir3dl2	DOID:12205|DOID:12365|DOID:1883|DOID:399|DOID:526|DOID:635
Q676U5	A16L1	ENSG00000085978	ATG16L1	DOID:0110885
Q67BT3	S13A5	ENSMUSG00000020805	Slc13a5	DOID:0080453
Q67E05	BPI	ENSMUSG00000052922	Bpi	DOID:2945|DOID:8778
Q684R7	FREM1	ENSMUSG00000059049	Frem1	DOID:0060732|DOID:0090001|DOID:3827
Q68CP4	HGNAT	ENSG00000165102	HGSNAT	DOID:0110389|DOID:0111393
Q68CP9	ARID2	ENSG00000189079	ARID2	DOID:0080297
Q68CZ1	FTM	ENSG00000103494	RPGRIP1L	DOID:0070119|DOID:0111002|MIM:619113
Q68DC2	ANKS6	ENSG00000165138	ANKS6	DOID:0111124
Q68DK2	ZFY26	ENSG00000072121	ZFYVE26	DOID:0110768
Q68DV7	RNF43	ENSG00000108375	RNF43	MONDO:0014919
Q68ED7	CRTC1	ENSMUSG00000003575	Crtc1	DOID:1470|DOID:3525
Q68EJ0	NB5R4	ENSRNOG00000010024	Cyb5r4	DOID:9352
Q68FD5	CLH1	ENSMUSG00000047126	Cltc	DOID:0080226
Q68FD9	K1549	NA	Kiaa1549	DOID:10584
Q68FE8	Z280D	NA	Znf280d	DOID:0060041|DOID:1059
Q68FF6	GIT1	ENSMUSG00000011877	Git1	DOID:1094|DOID:12858
Q68FF9	S5A1	ENSMUSG00000021594	Srd5a1	DOID:10283|DOID:11132|DOID:12700|DOID:1459|DOID:3459|DOID:9352|DOID:9970
Q68FG0	ZC4H2	ENSMUSG00000035062	Zc4h2	DOID:0060815
Q68FG2	Q68FG2	ENSMUSG00000067889	Sptbn2	DOID:0050882|DOID:0080058
Q68FL6	SYMC	NA	Mars1	DOID:0110173|DOID:12120
Q68FP1	GELS	ENSRNOG00000018991	Gsn	DOID:0050637|DOID:1459|DOID:850
Q68FP2	PON3	ENSRNOG00000009096	Pon3	DOID:10608|DOID:10652|DOID:1936|DOID:332|DOID:8577|DOID:8778
Q68FP7	Q68FP7	ENSRNOG00000029397	Gk2	DOID:0060363
Q68FP8	KAD8	ENSRNOG00000012761	Ak8	DOID:10908
Q68FP9	COG6	ENSRNOG00000013660	Cog6	DOID:0070264
Q68FQ0	TCPE	ENSRNOG00000011632	Cct5	DOID:0060036
Q68FQ2	JAM3	ENSRNOG00000009149	Jam3	DOID:11446|DOID:418
Q68FQ4	CF300	ENSRNOG00000043410	Cfap300	DOID:0111852
Q68FQ8	DLEC1	ENSRNOG00000032085	Dlec1	DOID:9119
Q68FR0	Q68FR0	ENSRNOG00000008595	Ttc12	DOID:0111857
Q68FR2	BIN2	ENSRNOG00000031930	Bin2	DOID:0111220
Q68FR8	TBA3	ENSRNOG00000031707	Tuba3a	DOID:10126
Q68FS3	FBX7	ENSRNOG00000004637	Fbxo7	DOID:0060372|DOID:14330
Q68FS6	PYRD1	ENSRNOG00000012472	Pyroxd1	DOID:0080308
Q68FT1	COQ9	ENSRNOG00000016190	Coq9	DOID:0050730|DOID:0070242
Q68FU3	ETFB	ENSRNOG00000017851	Etfb	DOID:0060358
Q68FU7	COQ6	ENSRNOG00000011164	Coq6	DOID:0070243|DOID:1184|DOID:3204
Q68FV1	TM38B	ENSRNOG00000028063	Tmem38b	DOID:0110343
Q68FW7	SYTM	ENSRNOG00000057194	Tars2	DOID:0111465|DOID:9252
